Time,pressure,h_ref_out,m_ref_in,m_ref_out,h_ref_in,m_cool,T_cool_in,T_ref_in,T_ref_out,T_cool_out,z_tpsh,gamma,eps_tp,eps_sh,fval,ef,,
20520,144.8210402,316.3824517,0.027278834,0.027278834,218.7932916,0.329839013,-8.98086041,-21.01317105,-21.03132931,-11.82927267,1,0.49941801,0.266489039,-2.343613914,4.11E-05,0,,
20522,144.9897282,316.4927282,0.026976483,0.026976483,218.8080777,0.301409736,-8.961106547,-20.98510856,-21.00284701,-11.81579722,1,0.989987623,0.309253263,-3.479002614,158.7332364,-2,,
20524,145.143441,316.7970825,0.026976483,0.026976483,218.817197,0.30141756,-8.961106547,-20.95934601,-20.97708446,-11.80735828,1,0.989987623,0.310936839,-3.502157583,169.504795,-2,,
20526,145.2064201,316.9492265,0.026976483,0.026976483,218.8212406,0.30142031,-8.961106547,-20.94879059,-20.96652905,-11.80115059,1,0.541408048,0.286645743,-2.301790037,0.00346064,0,,
20528,145.2286571,317.0071634,0.026976483,0.026976483,218.8227156,0.301421262,-8.961106547,-20.94506364,-20.96280209,-11.79642399,1,0.49678319,0.285657531,-2.300956567,9.74E-06,0,,
20530,145.2371388,317.0324888,0.026837122,0.026837122,218.9862819,0.300587104,-8.963617396,-20.94372897,-20.96129366,-11.79256179,1,0.495757914,0.350080973,-2.302680378,2.25E-05,0,,
20532,148.900495,317.8630451,0.024189278,0.024189278,222.2388877,0.268042845,-9.011323533,-20.33139467,-20.3456578,-11.79465643,1,0.495981308,0.294771942,-2.348868976,8.17E-07,2,,
20534,148.8031829,317.3489176,0.024189278,0.024189278,222.2278172,0.268041256,-9.011323533,-20.34770436,-20.36196749,-11.78894384,1,0.495414623,0.295497847,-2.357805154,1.55E-06,0,,
20536,148.7654849,317.2211826,0.024189278,0.024189278,222.2245448,0.268040754,-9.011323533,-20.35402261,-20.36828574,-11.78440604,1,0.496654183,0.295793988,-2.360008012,2.55E-05,0,,
20538,148.7548743,317.186755,0.024189278,0.024189278,222.2236455,0.268040618,-9.011323533,-20.35580096,-20.37006409,-11.78071157,1,0.97684219,0.296418776,-2.367285452,0.007353633,2,,
20540,148.7521213,317.1639732,0.025002952,0.025002952,219.5627708,0.28396805,-9.031935473,-20.35575968,-20.37102819,-11.77759842,1,0.49389632,0.214412931,-1.848855248,3.65E-09,0,,
20542,144.2575158,322.8325234,0.026514059,0.026514059,214.5342217,0.359053518,-9.07021479,-21.10859554,-21.12633168,-11.75103747,1,0.494429605,0.253722701,-1.705155154,2.11E-08,0,,
20544,144.5895587,324.9548425,0.026514059,0.026514059,214.5705012,0.359051208,-9.07021479,-21.05247906,-21.06961474,-11.73925137,1,0.494156478,0.251030477,-1.678433664,7.18E-08,0,,
20546,144.6572972,325.3328545,0.026514059,0.026514059,214.5772896,0.359050901,-9.07021479,-21.04112598,-21.05826165,-11.72883339,1,0.493043021,0.250436518,-1.673999253,8.35E-09,0,,
20548,144.6688189,325.3958745,0.026514059,0.026514059,214.5784307,0.359051048,-9.07021479,-21.03919492,-21.05633059,-11.72058886,1,0.490240217,0.250301643,-1.676167309,2.76E-05,0,,
20550,144.6706235,325.3616483,0.02825703,0.02825703,212.2912151,0.341419728,-8.890412128,-21.03769224,-21.05722835,-11.71406551,1,0.495258679,0.114220045,-2.487691212,6.10E-06,0,,
20552,133.8231097,313.4839805,0.03,0.03,209.5553268,0.288519174,-8.710609467,-22.94207067,-22.9655726,-11.77291282,1,0.623933694,0.294035494,-2.505164469,0.002972816,0,,
20554,133.8220203,312.9522121,0.03,0.03,209.5507803,0.288530754,-8.710609467,-22.94226627,-22.96576821,-11.84388572,1,0.76892879,0.294215842,-2.510854414,0.007207978,0,,
20556,133.8776098,313.0261158,0.03,0.03,209.5532562,0.288533668,-8.710609467,-22.93228456,-22.95578649,-11.90315565,1,0.745885488,0.294271524,-2.505429596,0.006313473,0,,
20558,133.8978526,313.0814698,0.03,0.03,209.5543994,0.288533674,-8.710609467,-22.92864974,-22.95215167,-11.95071452,1,0.611622887,0.294000581,-2.494972657,0.002612306,0,,
20560,133.9014754,313.1501891,0.027766762,0.027766762,212.4178441,0.288236688,-8.956798939,-22.9296399,-22.94986048,-11.99036776,1,0.504681463,0.39943667,-2.166412557,5.08E-05,0,,
20562,141.2819199,318.0111057,0.026277936,0.026277936,214.6518135,0.287566579,-9.120925253,-21.62494348,-21.6423652,-12.03514691,1,0.592749527,0.285409461,-2.241091341,0.006854357,0,,
20564,141.0341322,317.3540426,0.026277936,0.026277936,214.6353745,0.287550387,-9.120925253,-21.66792838,-21.6853501,-12.05213967,1,0.502887678,0.284807817,-2.270877977,0.000216913,0,,
20566,140.9004758,317.0110166,0.026277936,0.026277936,214.6266363,0.287544667,-9.120925253,-21.69111439,-21.70853611,-12.06446687,1,0.49848546,0.285513407,-2.281164595,2.21E-05,0,,
20568,140.851237,316.8757868,0.026277936,0.026277936,214.6233146,0.287542579,-9.120925253,-21.69965609,-21.71707781,-12.07395318,1,0.496597783,0.285820897,-2.287557631,1.77E-05,0,,
20570,140.8314354,316.7938854,0.027544734,0.027544734,215.0677364,0.318602677,-9.460253662,-21.70222902,-21.72137503,-12.08176495,1,0.50126825,0.31900309,-2.096589388,8.52E-05,0,,
20572,143.1638236,320.3249907,0.02768549,0.02768549,215.2359334,0.356583779,-9.497956819,-21.2975228,-21.31686039,-12.09708286,1,0.504465945,0.259170736,-2.11166589,0.000152621,0,,
20574,142.9814648,320.1707902,0.02768549,0.02768549,215.2279992,0.356568286,-9.497956819,-21.32915744,-21.34849503,-12.09934426,1,0.55173525,0.259886113,-2.127089416,0.000655747,0,,
20576,142.9071543,319.9917906,0.02768549,0.02768549,215.2235382,0.356564236,-9.497956819,-21.34204843,-21.36138602,-12.09990338,1,0.922735032,0.260813823,-2.130842887,0.00045872,0,,
20578,142.8805001,319.9130758,0.02768549,0.02768549,215.221785,0.35656305,-9.497956819,-21.34667227,-21.36600985,-12.10011636,1,0.521526407,0.260326136,-2.133549753,0.00063367,0,,
20580,142.8752648,319.8920062,0.027801215,0.027801215,214.7777679,0.357547473,-9.51407438,-21.34749627,-21.36700224,-12.10021385,1,0.417807414,0.112462485,-1.955667416,0.002544202,0,,
20582,133.7933254,320.3723742,0.03,0.03,206.081841,0.39598045,-9.820308047,-22.94741877,-22.97092071,-12.21911083,1,0.882610817,0.246001448,-1.920894801,0.007045095,0,,
20584,133.7647724,321.3451213,0.03,0.03,206.089196,0.39596235,-9.820308047,-22.95254578,-22.97604771,-12.32090519,1,0.494951681,0.245009576,-1.920893335,1.30E-05,0,,
20586,133.725269,321.3331004,0.03,0.03,206.0878495,0.395956101,-9.820308047,-22.95963907,-22.983141,-12.39488733,1,0.49519346,0.245098315,-1.925629887,2.49E-07,0,,
20588,133.7021146,321.2777953,0.03,0.03,206.0866507,0.395953069,-9.820308047,-22.9637967,-22.98729864,-12.4489429,1,0.521885105,0.245493069,-1.929108115,0.000741388,0,,
20590,133.6888184,321.2412941,0.03,0.03,207.1909687,0.404088263,-9.818686008,-22.96618418,-22.98968611,-12.49160057,1,0.7030612,0.286724675,-1.742649304,0.000101524,-2,,
20592,138.6589768,324.4393582,0.03,0.03,209.432518,0.442435761,-9.815673651,-22.07731607,-22.10002134,-12.44959067,1,0.496307971,0.232568661,-1.748602498,1.17E-06,2,,
20594,138.6683801,324.3550698,0.03,0.03,209.4320844,0.442437911,-9.815673651,-22.07568484,-22.09839012,-12.40992071,1,0.495290028,0.23255278,-1.748645194,2.38E-07,2,,
20596,138.6732318,324.3548592,0.03,0.03,209.4322402,0.44243936,-9.815673651,-22.07484319,-22.09754846,-12.38145941,1,0.495175111,0.232556182,-1.747935635,4.04E-07,2,,
20598,138.6779328,324.3643779,0.03,0.03,209.4324764,0.442440361,-9.815673651,-22.07402768,-22.09673295,-12.36136951,1,0.495437422,0.232578944,-1.747411739,1.32E-06,2,,
20600,138.6816401,324.3729481,0.03,0.03,214.2070616,0.402791775,-9.959854948,-22.07338457,-22.09608984,-12.34600974,1,0.832624325,0.25129016,-2.642407749,3.72E-05,2,,
20602,139.6915528,314.528717,0.03,0.03,215.3501215,0.343341437,-9.995900273,-21.89819023,-21.92089547,-12.42639602,1,0.724137081,0.278446263,-2.902703009,0.014778833,0,,
20604,139.1828081,312.0041241,0.03,0.03,215.3099621,0.34333242,-9.995900273,-21.98644459,-22.00914985,-12.48326124,1,0.814606963,0.280606949,-2.929290559,0.007969317,0,,
20606,139.0702386,311.5433243,0.03,0.03,215.3019369,0.343328795,-9.995900273,-22.00597255,-22.02867781,-12.52771227,1,0.665645149,0.28266993,-2.950620118,0.016703403,0,,
20608,139.0393297,311.436488,0.03,0.03,215.2999062,0.343326877,-9.995900273,-22.01133445,-22.03403972,-12.56247976,1,0.823476789,0.281427108,-2.94185455,0.000853786,0,,
20610,139.0293017,311.4654909,0.027390383,0.027390383,219.4394886,0.315376899,-10.02801532,-22.01492606,-22.03392732,-12.58974685,1,0.501283435,0.344403478,-3.242886393,1.32E-05,0,,
20612,143.3541887,308.9771905,0.026271975,0.026271975,221.354386,0.263477628,-10.04177891,-21.26546116,-21.28287495,-12.63268571,1,0.895504524,0.318024697,-3.383237667,0.002063831,0,,
20614,143.0807613,307.622488,0.026271975,0.026271975,221.3281725,0.263475418,-10.04177891,-21.31289389,-21.3303077,-12.6596423,1,0.790437169,0.317991333,-3.410562345,0.001998027,0,,
20616,143.0078408,307.3508015,0.026271975,0.026271975,221.3222306,0.263474188,-10.04177891,-21.32554376,-21.34295757,-12.68236555,1,0.643523289,0.317623876,-3.406553859,0.014020578,0,,
20618,142.9880257,307.2863962,0.026271975,0.026271975,221.320726,0.263473395,-10.04177891,-21.32898118,-21.34639499,-12.70132097,1,0.798340169,0.319416026,-3.424410689,0.003499446,0,,
20620,142.9816921,307.241751,0.02785325,0.02785325,220.5033739,0.257641758,-10.47360096,-21.32899885,-21.34857477,-12.71694652,1,0.526750531,0.283824172,-4.102172888,0.000266498,0,,
20622,139.5604191,302.7888927,0.027936475,0.027936475,220.2862225,0.251235989,-10.49632844,-21.92244638,-21.9421361,-12.82923817,1,0.989010484,0.339140166,-4.260872674,0.006905612,2,,
20624,139.0807094,301.6138144,0.027936475,0.027936475,220.2558742,0.251217679,-10.49632844,-22.00566389,-22.02535362,-12.92272734,1,0.588230914,0.34010917,-4.342180295,0.014716359,0,,
20626,138.8923825,301.1669666,0.027936475,0.027936475,220.24409,0.251209239,-10.49632844,-22.03833384,-22.05802357,-12.99917447,1,0.572510958,0.337643357,-4.385260024,0.005805781,0,,
20628,138.814276,300.9878461,0.027936475,0.027936475,220.2392624,0.251205038,-10.49632844,-22.05188335,-22.07157308,-13.06147386,1,0.65556501,0.341166939,-4.389681012,0.011028316,0,,
20630,138.7747465,300.9067519,0.027508554,0.027508554,219.5005542,0.247362673,-10.4400184,-22.05902687,-22.07814432,-13.11517809,1,0.498315006,0.226968417,-4.853841327,0.005070196,0,,
20632,133.3176038,299.3693908,0.025083664,0.025083664,215.1065294,0.19998851,-10.1209282,-23.03637515,-23.05280669,-13.16254576,1,0.639963365,0.359574611,-4.573616192,6.24E-05,0,,
20634,133.596867,300.2149666,0.025083664,0.025083664,215.1273792,0.199998016,-10.1209282,-22.98623029,-23.00266183,-13.21646488,1,0.757292259,0.356226032,-4.506168669,0.015037025,0,,
20636,133.7517956,300.5836718,0.025083664,0.025083664,215.1377375,0.200002095,-10.1209282,-22.95841111,-22.97484264,-13.26399343,1,0.754232665,0.356961744,-4.449368152,0.01532298,0,,
20638,133.8195444,300.7432364,0.025083664,0.025083664,215.1422458,0.200003614,-10.1209282,-22.94624605,-22.96267758,-13.30530259,1,0.543963398,0.358020322,-4.45369278,0.000289052,0,,
20640,133.8497564,300.8059737,0.025541491,0.025541491,215.8378705,0.202565185,-10.09382183,-22.94049395,-22.95757987,-13.34162238,1,0.498382256,0.522464543,-4.168980027,5.09E-05,0,,
20642,140.6791652,301.1707948,0.029661935,0.029661935,222.3527133,0.251193695,-9.849864584,-21.7271188,-21.74931531,-13.25946831,1,0.827354731,0.344156076,-4.120919668,0.019530885,0,,
20644,140.7679482,300.7940249,0.029661935,0.029661935,222.3526916,0.251205696,-9.849864584,-21.7117172,-21.73391371,-13.18291772,1,0.534681899,0.346499486,-4.110967281,0.000569929,0,,
20646,140.8411701,300.8960115,0.029661935,0.029661935,222.3564163,0.251211253,-9.849864584,-21.69901504,-21.72121155,-13.12124426,1,0.989498463,0.345452063,-4.095523844,0.003660112,2,,
20648,140.8848168,300.9860466,0.029661935,0.029661935,222.3589013,0.251214253,-9.849864584,-21.69144344,-21.71363995,-13.07023778,1,0.645673248,0.347619514,-4.088451945,0.012730777,0,,
20650,140.9067235,301.0317309,0.029814064,0.029814064,222.3524645,0.265984862,-9.86662767,-21.68752872,-21.70995417,-13.02785501,1,0.815076588,0.371191169,-3.417797131,0.000469907,0,,
20652,144.2151588,306.8452969,0.03,0.03,222.5185861,0.316845722,-9.887115885,-21.11345886,-21.13616411,-12.91721922,1,0.745545532,0.304922924,-3.347886154,5.19E-05,2,,
20654,144.3554673,307.5887572,0.03,0.03,222.530513,0.316847497,-9.887115885,-21.08931275,-21.11182413,-12.82382118,1,0.507351302,0.304713903,-3.335714893,0.000119508,0,,
20656,144.3825923,307.7117598,0.03,0.03,222.5326641,0.316849681,-9.887115885,-21.08476656,-21.10711862,-12.74933941,1,0.517148297,0.304743218,-3.332693915,0.000429473,0,,
20658,144.3939301,307.7416027,0.03,0.03,222.5333671,0.316851608,-9.887115885,-21.08286633,-21.10515181,-12.69135729,1,0.508124158,0.304601406,-3.331244346,0.000127731,0,,
20660,144.4027546,307.7582508,0.03,0.03,219.3371751,0.322002625,-10.06016931,-21.08138733,-21.10362098,-12.64385238,1,0.98827177,0.278535556,-3.191777066,0.000531077,2,,
20662,139.3969253,308.8536279,0.03,0.03,216.5591028,0.335607698,-10.20175847,-21.94930064,-21.97200592,-12.68594021,1,0.503340678,0.28843497,-3.227463507,0.000165432,0,,
20664,139.3236814,309.3146138,0.03,0.03,216.5605372,0.335593511,-10.20175847,-21.96200662,-21.98471189,-12.7237317,1,0.664093338,0.288265187,-3.234669369,7.24E-05,2,,
20666,139.2667973,309.2413194,0.03,0.03,216.557852,0.335588751,-10.20175847,-21.97187457,-21.99457984,-12.75175269,1,0.662864944,0.288358496,-3.24215354,8.23E-05,2,,
20668,139.2400007,309.1723399,0.03,0.03,216.5562836,0.335586945,-10.20175847,-21.97652311,-21.99922838,-12.77338715,1,0.496477315,0.288525573,-3.240305589,8.03E-06,0,,
20670,139.2308613,309.1896451,0.027960116,0.027960116,212.7139483,0.339437282,-10.13068281,-21.97955672,-21.99936566,-12.79036259,1,0.989388281,0.263780107,-2.372801481,0.026387302,2,,
20672,136.510398,317.2265064,0.02629112,0.02629112,209.5702201,0.349580211,-10.07252999,-22.46226312,-22.48031424,-12.77420807,1,0.981554308,0.254363481,-2.139454261,0.000771674,2,,
20674,137.0481798,319.8645567,0.02629112,0.02629112,209.6179391,0.349585006,-10.07252999,-22.36569835,-22.38374945,-12.7690837,1,0.829634145,0.254608326,-2.092926378,4.28E-05,0,,
20676,137.1698535,320.4141238,0.02629112,0.02629112,209.6282153,0.349586544,-10.07252999,-22.34385047,-22.36190156,-12.7638798,1,0.923516431,0.254346362,-2.082087149,0.000233422,2,,
20678,137.195523,320.5256459,0.02629112,0.02629112,209.6303341,0.349587095,-10.07252999,-22.33924122,-22.35729231,-12.75958152,1,0.917286619,0.254250479,-2.081672103,0.000105042,2,,
20680,137.1984239,320.532729,0.026413224,0.026413224,210.963853,0.3614861,-10.24309008,-22.33863602,-22.35685572,-12.75627131,1,0.763757886,0.294612049,-1.983592974,0.00815067,0,,
20682,141.9640386,323.1173422,0.026596379,0.026596379,213.1618116,0.409101428,-10.49893021,-21.50640077,-21.52424717,-12.77372685,1,0.49526498,0.236543247,-2.100737828,3.27E-07,2,,
20684,141.6562973,322.2033212,0.026596379,0.026596379,213.1407879,0.409084423,-10.49893021,-21.55978611,-21.57763252,-12.77140021,1,0.495786998,0.238449884,-2.125427665,7.27E-12,0,,
20686,141.5620171,321.895038,0.026596379,0.026596379,213.1340272,0.409080775,-10.49893021,-21.57614135,-21.59398776,-12.76910931,1,0.495265026,0.239098461,-2.132585,9.76E-07,2,,
20688,141.5372383,321.8055365,0.026596379,0.026596379,213.1321546,0.409080024,-10.49893021,-21.58043985,-21.59828626,-12.7673344,1,0.495238878,0.239326711,-2.133811494,9.32E-07,2,,
20690,141.5344265,321.7907833,0.026713564,0.026713564,212.3905047,0.412051986,-10.46441286,-21.58084727,-21.59885438,-12.76604328,1,0.441631749,0.165868674,-1.535842891,2.93E-06,2,,
20692,136.6397988,327.5850954,0.027768232,0.027768232,205.6272118,0.468494743,-10.15375674,-22.43798536,-22.45812128,-12.68349748,1,0.501220951,0.217687662,-1.285187743,2.61E-05,0,,
20694,137.190429,330.4179828,0.027768232,0.027768232,205.6729362,0.468509896,-10.15375674,-22.3391135,-22.3592494,-12.64089716,1,0.772014743,0.213806537,-1.239339876,3.48E-05,2,,
20696,137.3107094,331.0401255,0.027768232,0.027768232,205.6829685,0.468513813,-10.15375674,-22.31751579,-22.33765168,-12.60987395,1,0.774612621,0.21351072,-1.230250135,3.03E-05,2,,
20698,137.3357201,331.1634041,0.027768232,0.027768232,205.6849936,0.468515291,-10.15375674,-22.31302484,-22.33316072,-12.58811547,1,0.769742269,0.21348692,-1.222051616,2.61E-05,2,,
20700,137.3420215,331.27097,0.024519506,0.024519506,211.3283254,0.472610043,-9.952740647,-22.31405181,-22.3298708,-12.57200036,1,0.506297336,0.339316185,-0.859683478,6.47E-05,0,,
20702,150.1409714,338.9327874,0.023127195,0.023127195,214.3487843,0.480171097,-9.86659089,-20.12410094,-20.13713939,-12.36127876,1,0.494503981,0.201155076,-0.869775424,2.03E-09,2,,
20704,150.3749078,338.7580304,0.023127195,0.023127195,214.3545539,0.480191274,-9.86659089,-20.08489279,-20.09793124,-12.19128331,1,0.495592728,0.199373139,-0.865601656,1.78E-06,2,,
20706,150.4182141,338.8192712,0.023127195,0.023127195,214.3570849,0.480199416,-9.86659089,-20.07763456,-20.09067302,-12.07327277,1,0.494042036,0.199295498,-0.861402503,3.64E-09,2,,
20708,150.4439011,338.8791914,0.023127195,0.023127195,214.3589559,0.480204223,-9.86659089,-20.07332938,-20.08636784,-11.98943066,1,0.494400042,0.19923584,-0.861290515,9.25E-08,2,,
20710,150.4591887,338.8841769,0.024677989,0.024677989,216.6889327,0.489605743,-9.790619307,-20.06986228,-20.08471047,-11.93000967,1,0.761629573,0.214535102,-1.061554924,0.01278865,0,,
20712,151.9794308,336.8103768,0.02475961,0.02475961,216.8384258,0.499986471,-9.786620803,-19.82126182,-19.83569997,-11.85426057,1,0.49744734,0.202320152,-1.114453586,5.31E-06,0,,
20714,151.8817173,336.0162153,0.02475961,0.02475961,216.8238716,0.499992782,-9.786620803,-19.83708503,-19.85152318,-11.79943083,1,0.519398186,0.203546363,-1.124439865,0.001101041,0,,
20716,151.8724444,335.893509,0.02475961,0.02475961,216.8218352,0.499995341,-9.786620803,-19.83858663,-19.85302478,-11.76261455,1,0.495508791,0.203266362,-1.124831296,4.18E-07,2,,
20718,151.8761178,335.8869443,0.02475961,0.02475961,216.8218779,0.499996827,-9.786620803,-19.83799177,-19.85242993,-11.73701677,1,0.500547101,0.203374659,-1.123334671,0.000137406,0,,
20720,151.880603,335.919361,0.023767856,0.023767856,222.0312528,0.499997851,-9.43389102,-19.8378282,-19.8511409,-11.71843332,1,0.497191942,0.293442559,-1.11079089,2.98E-06,0,,
20722,160.380343,338.0483758,0.023437271,0.023437271,224.1390102,0.49995165,-9.316314426,-18.47620035,-18.48870095,-11.5149198,1,0.496048742,0.204772264,-1.14465149,7.14E-07,0,,
20724,160.6064381,337.5318949,0.023437271,0.023437271,224.1394095,0.499977973,-9.316314426,-18.44082413,-18.45332474,-11.36383763,1,0.495011903,0.203133566,-1.145054391,4.31E-08,2,,
20726,160.6558796,337.5419984,0.023437271,0.023437271,224.1414847,0.499986674,-9.316314426,-18.43308822,-18.44558882,-11.2598087,1,0.495062444,0.202970618,-1.141491603,1.45E-06,2,,
20728,160.6800087,337.5909151,0.023437271,0.023437271,224.1432098,0.499991099,-9.316314426,-18.42931284,-18.44181344,-11.1872711,1,0.495149049,0.202905569,-1.138227115,1.66E-06,2,,
20730,160.6930473,337.6338248,0.022726457,0.022726457,224.2695773,0.499993891,-9.243815568,-18.42763737,-18.43940869,-11.13722315,1,0.508885568,0.229432318,-0.889259096,3.75E-06,2,,
20732,163.1294398,341.1395099,0.021660235,0.021660235,224.6213856,0.499978099,-9.135067282,-18.04697157,-18.05764896,-11.02995719,1,0.494461315,0.196720629,-0.806905722,6.30E-09,2,,
20734,163.4053246,342.0284449,0.021660235,0.021660235,224.6493745,0.499989293,-9.135067282,-18.00380496,-18.01448235,-10.95311188,1,0.494573491,0.194825114,-0.786016469,5.14E-09,2,,
20736,163.4750804,342.2831851,0.021660235,0.021660235,224.6570301,0.49999324,-9.135067282,-17.99289055,-18.00356793,-10.89962041,1,0.494492302,0.194399722,-0.779909204,3.94E-09,2,,
