pressure,enthalpy
1.437747192382812500e+02,3.062825927734375000e+02
1.438215637207031250e+02,3.075682067871093750e+02
1.443798828125000000e+02,3.080793762207031250e+02
1.440130310058593750e+02,3.081195678710937500e+02
1.430593566894531250e+02,3.078518981933593750e+02
1.473985137939453125e+02,3.146094360351562500e+02
1.458821105957031250e+02,3.134008178710937500e+02
1.457542114257812500e+02,3.126873168945312500e+02
1.456527099609375000e+02,3.125342407226562500e+02
1.415472869873046875e+02,3.121176147460937500e+02
1.396154022216796875e+02,3.140493164062500000e+02
1.403668975830078125e+02,3.133453063964843750e+02
1.407702178955078125e+02,3.132407836914062500e+02
1.409513244628906250e+02,3.131950683593750000e+02
1.564089050292968750e+02,3.191567382812500000e+02
1.503687133789062500e+02,3.211800537109375000e+02
1.504672698974609375e+02,3.196378173828125000e+02
1.508740539550781250e+02,3.197031555175781250e+02
1.506941375732421875e+02,3.197994689941406250e+02
1.502574462890625000e+02,3.194113769531250000e+02
1.458222808837890625e+02,3.130836791992187500e+02
1.485843963623046875e+02,3.163333129882812500e+02
1.493012542724609375e+02,3.171211853027343750e+02
1.489861145019531250e+02,3.170345764160156250e+02
1.471274108886718750e+02,3.315553283691406250e+02
1.512209777832031250e+02,3.364162597656250000e+02
1.493104248046875000e+02,3.335324096679687500e+02
1.500460662841796875e+02,3.335288391113281250e+02
1.506658630371093750e+02,3.338499145507812500e+02
1.431309204101562500e+02,3.287535095214843750e+02
1.443844146728515625e+02,3.268826599121093750e+02
1.449780120849609375e+02,3.284629211425781250e+02
1.456744537353515625e+02,3.292119750976562500e+02
1.456621856689453125e+02,3.291644287109375000e+02
1.498920898437500000e+02,3.326744384765625000e+02
1.462556610107421875e+02,3.308544616699218750e+02
1.468979797363281250e+02,3.308502502441406250e+02
1.466435394287109375e+02,3.307819824218750000e+02
1.465616607666015625e+02,3.306922302246093750e+02
1.415607299804687500e+02,3.262884826660156250e+02
1.372753448486328125e+02,3.160948791503906250e+02
1.371286315917968750e+02,3.163341369628906250e+02
1.379959411621093750e+02,3.171809082031250000e+02
1.382352447509765625e+02,3.171668090820312500e+02
1.330250396728515625e+02,3.128142395019531250e+02
1.286036071777343750e+02,3.017118835449218750e+02
1.295508880615234375e+02,3.013724670410156250e+02
1.299741668701171875e+02,3.025197753906250000e+02
1.301402587890625000e+02,3.022465820312500000e+02
1.294215393066406250e+02,3.031875915527343750e+02
1.292472381591796875e+02,3.212090454101562500e+02
1.295568847656250000e+02,3.198131713867187500e+02
1.302717895507812500e+02,3.179948730468750000e+02
1.301512603759765625e+02,3.182009582519531250e+02
1.294911804199218750e+02,3.184171142578125000e+02
1.247151794433593750e+02,3.116081542968750000e+02
1.258931503295898438e+02,3.131115722656250000e+02
1.251827621459960938e+02,3.133810119628906250e+02
1.252647171020507812e+02,3.136242675781250000e+02
1.302899322509765625e+02,3.121992492675781250e+02
1.255655517578125000e+02,3.043710021972656250e+02
1.266556625366210938e+02,3.046420288085937500e+02
1.265282745361328125e+02,3.045529174804687500e+02
1.266709213256835938e+02,3.041366271972656250e+02
1.314725799560546875e+02,3.019007873535156250e+02
1.325492858886718750e+02,2.946896667480468750e+02
1.324837493896484375e+02,2.952911682128906250e+02
1.320503234863281250e+02,2.957048645019531250e+02
1.323677978515625000e+02,2.956284179687500000e+02
1.241641540527343750e+02,2.924662780761718750e+02
1.218490982055664062e+02,2.904823303222656250e+02
1.218058624267578125e+02,2.911210021972656250e+02
1.215570831298828125e+02,2.923884887695312500e+02
1.217937393188476562e+02,2.926244506835937500e+02
1.194124450683593750e+02,2.921121520996093750e+02
1.200907974243164062e+02,2.923065490722656250e+02
1.200602493286132812e+02,2.921735534667968750e+02
1.202204284667968750e+02,2.921807250976562500e+02
1.203502807617187500e+02,2.922674255371093750e+02
1.202190856933593750e+02,2.917451782226562500e+02
1.202019348144531250e+02,2.912332763671875000e+02
1.200623245239257812e+02,2.909056396484375000e+02
1.199823989868164062e+02,2.907895507812500000e+02
1.199150543212890625e+02,2.907675781250000000e+02
1.255085220336914062e+02,2.912761535644531250e+02
1.230268096923828125e+02,2.897310791015625000e+02
1.233683700561523438e+02,2.892896728515625000e+02
1.231728973388671875e+02,2.890071105957031250e+02
1.230747756958007812e+02,2.888803710937500000e+02
1.227090988159179688e+02,2.929956970214843750e+02
1.223179473876953125e+02,3.017707519531250000e+02
1.222657394409179688e+02,3.031411132812500000e+02
1.223383941650390625e+02,3.019838867187500000e+02
1.222227706909179688e+02,3.015332641601562500e+02
1.276004409790039062e+02,3.065437316894531250e+02
1.238513946533203125e+02,3.038235168457031250e+02
1.241941375732421875e+02,3.032025756835937500e+02
1.242155075073242188e+02,3.030598754882812500e+02
1.244033432006835938e+02,3.032188110351562500e+02
1.313012695312500000e+02,3.046129455566406250e+02
1.298575439453125000e+02,3.040050048828125000e+02
1.299002227783203125e+02,3.040111999511718750e+02
1.296680145263671875e+02,3.036150512695312500e+02
1.295630798339843750e+02,3.033020019531250000e+02
1.285638427734375000e+02,3.018023681640625000e+02
1.258690032958984375e+02,2.944540100097656250e+02
1.275106353759765625e+02,2.953800048828125000e+02
1.284098815917968750e+02,2.968882141113281250e+02
1.284826660156250000e+02,2.971400146484375000e+02
1.238402175903320312e+02,3.054161682128906250e+02
1.240046844482421875e+02,3.089084472656250000e+02
1.230769195556640625e+02,3.073825988769531250e+02
1.233644256591796875e+02,3.072229003906250000e+02
1.234825744628906250e+02,3.074659423828125000e+02
1.255317687988281250e+02,3.075025634765625000e+02
1.354457092285156250e+02,3.038932495117187500e+02
1.320295715332031250e+02,3.032323303222656250e+02
1.318916015625000000e+02,3.032089538574218750e+02
1.321349639892578125e+02,3.032979736328125000e+02
1.388001708984375000e+02,2.946936035156250000e+02
1.370457458496093750e+02,2.934647216796875000e+02
1.375183410644531250e+02,2.953006896972656250e+02
1.373785095214843750e+02,2.957842102050781250e+02
1.375162353515625000e+02,2.959455566406250000e+02
1.384056701660156250e+02,2.960911254882812500e+02
1.414292449951171875e+02,3.007029418945312500e+02
1.403320922851562500e+02,3.004383544921875000e+02
1.399682922363281250e+02,2.996469726562500000e+02
1.399301757812500000e+02,2.993255004882812500e+02
1.382867889404296875e+02,2.974634704589843750e+02
1.374715881347656250e+02,2.936971435546875000e+02
1.385449829101562500e+02,2.946932678222656250e+02
1.387896575927734375e+02,2.956469116210937500e+02
1.389051361083984375e+02,2.959922790527343750e+02
1.395237579345703125e+02,2.967513427734375000e+02
1.416153564453125000e+02,3.007179565429687500e+02
1.406033020019531250e+02,3.001452026367187500e+02
1.403628082275390625e+02,2.995613098144531250e+02
1.403291931152343750e+02,2.993830871582031250e+02
1.354463043212890625e+02,2.990973510742187500e+02
1.348639984130859375e+02,2.971350708007812500e+02
1.347835998535156250e+02,2.966351318359375000e+02
1.343330383300781250e+02,2.964840393066406250e+02
1.344019775390625000e+02,2.965538940429687500e+02
1.342437133789062500e+02,3.003418273925781250e+02
1.356761322021484375e+02,3.170887451171875000e+02
1.354241790771484375e+02,3.173448486328125000e+02
1.356213531494140625e+02,3.151018371582031250e+02
1.355719909667968750e+02,3.148375549316406250e+02
1.317164916992187500e+02,3.214647216796875000e+02
1.312445068359375000e+02,3.227201843261718750e+02
1.321506958007812500e+02,3.238211059570312500e+02
1.329795074462890625e+02,3.251963500976562500e+02
1.332793426513671875e+02,3.261159973144531250e+02
1.402061309814453125e+02,3.288332214355468750e+02
1.453373107910156250e+02,3.337362060546875000e+02
1.450965118408203125e+02,3.340649414062500000e+02
1.448537597656250000e+02,3.339414672851562500e+02
1.455298156738281250e+02,3.346786499023437500e+02
1.437558441162109375e+02,3.345626220703125000e+02
1.333651885986328125e+02,3.278610229492187500e+02
1.362672424316406250e+02,3.304670410156250000e+02
1.375538330078125000e+02,3.323592529296875000e+02
1.373732299804687500e+02,3.325443420410156250e+02
1.463932647705078125e+02,3.413842468261718750e+02
1.444914703369140625e+02,3.485318603515625000e+02
1.458612518310546875e+02,3.501660156250000000e+02
1.472873535156250000e+02,3.509573669433593750e+02
1.475572814941406250e+02,3.509994812011718750e+02
1.499969635009765625e+02,3.514148864746093750e+02
1.577200012207031250e+02,3.516863403320312500e+02
1.554165344238281250e+02,3.511821289062500000e+02
1.550502929687500000e+02,3.513527832031250000e+02
1.552064514160156250e+02,3.511134033203125000e+02
1.539226074218750000e+02,3.484746704101562500e+02
1.532135314941406250e+02,3.430680236816406250e+02
1.524284667968750000e+02,3.420138549804687500e+02
1.527717437744140625e+02,3.414433288574218750e+02
1.531539459228515625e+02,3.410817260742187500e+02
1.430219116210937500e+02,3.381582641601562500e+02
1.381093444824218750e+02,3.338448486328125000e+02
1.381457824707031250e+02,3.352191162109375000e+02
1.389421844482421875e+02,3.374696350097656250e+02
1.398420257568359375e+02,3.383033447265625000e+02
1.447198486328125000e+02,3.424697570800781250e+02
1.513047790527343750e+02,3.521264038085937500e+02
1.501807403564453125e+02,3.511069946289062500e+02
1.484710388183593750e+02,3.504679870605468750e+02
1.482609710693359375e+02,3.502520751953125000e+02
1.581236114501953125e+02,3.523463745117187500e+02
1.650766143798828125e+02,3.519583435058593750e+02
1.610862426757812500e+02,3.514804687500000000e+02
1.594587097167968750e+02,3.509461059570312500e+02
1.597187957763671875e+02,3.506673583984375000e+02
1.644292755126953125e+02,3.521389770507812500e+02
1.668825378417968750e+02,3.527923583984375000e+02
1.665299072265625000e+02,3.524498291015625000e+02
1.662614593505859375e+02,3.521422119140625000e+02
1.662736206054687500e+02,3.519758605957031250e+02
1.740421447753906250e+02,3.527255554199218750e+02
1.709959564208984375e+02,3.523789978027343750e+02
1.723783874511718750e+02,3.528238525390625000e+02
1.725572814941406250e+02,3.526611938476562500e+02
1.723184356689453125e+02,3.524562988281250000e+02
1.652855072021484375e+02,3.517985839843750000e+02
1.713105468750000000e+02,3.532371215820312500e+02
1.698497314453125000e+02,3.527020263671875000e+02
1.690402221679687500e+02,3.526368713378906250e+02
1.693535614013671875e+02,3.526885375976562500e+02
1.660128173828125000e+02,3.518374633789062500e+02
1.591807556152343750e+02,3.506079711914062500e+02
1.629118957519531250e+02,3.519578247070312500e+02
1.651461334228515625e+02,3.524698181152343750e+02
1.646092834472656250e+02,3.524600219726562500e+02
1.655390319824218750e+02,3.533116149902343750e+02
1.690625152587890625e+02,3.536964721679687500e+02
1.669613647460937500e+02,3.529505004882812500e+02
1.669448394775390625e+02,3.527346191406250000e+02
1.674576416015625000e+02,3.527327270507812500e+02
1.649776000976562500e+02,3.523789672851562500e+02
1.651888275146484375e+02,3.533139648437500000e+02
1.633083038330078125e+02,3.524064941406250000e+02
1.640181732177734375e+02,3.526192321777343750e+02
1.643127441406250000e+02,3.527636718750000000e+02
1.569061737060546875e+02,3.513699951171875000e+02
1.559493865966796875e+02,3.514434814453125000e+02
1.560589904785156250e+02,3.515348205566406250e+02
1.566426086425781250e+02,3.514245300292968750e+02
1.567719421386718750e+02,3.515433044433593750e+02
1.604209289550781250e+02,3.525018920898437500e+02
1.645791168212890625e+02,3.529469604492187500e+02
1.633888549804687500e+02,3.528320922851562500e+02
1.634917449951171875e+02,3.530422363281250000e+02
1.637654418945312500e+02,3.529429626464843750e+02
1.580425109863281250e+02,3.515602416992187500e+02
1.518411254882812500e+02,3.505818176269531250e+02
1.527224121093750000e+02,3.511071166992187500e+02
1.525519714355468750e+02,3.507844543457031250e+02
1.515391387939453125e+02,3.505883483886718750e+02
1.429656677246093750e+02,3.490756225585937500e+02
1.457312927246093750e+02,3.496484375000000000e+02
1.462328796386718750e+02,3.496535644531250000e+02
1.467692871093750000e+02,3.500497436523437500e+02
1.470701293945312500e+02,3.502652587890625000e+02
1.540089416503906250e+02,3.519711914062500000e+02
1.522531890869140625e+02,3.518662719726562500e+02
1.513010406494140625e+02,3.512996826171875000e+02
1.512345581054687500e+02,3.510330200195312500e+02
1.513433990478515625e+02,3.510198059082031250e+02
1.572210693359375000e+02,3.517159423828125000e+02
1.606482849121093750e+02,3.512455444335937500e+02
1.588261871337890625e+02,3.512643737792968750e+02
1.576615447998046875e+02,3.509860229492187500e+02
1.574003601074218750e+02,3.507896118164062500e+02
1.702717285156250000e+02,3.520033569335937500e+02
1.689292755126953125e+02,3.524667053222656250e+02
1.691256103515625000e+02,3.529918212890625000e+02
1.690428161621093750e+02,3.530908203125000000e+02
1.685035858154296875e+02,3.524837951660156250e+02
1.651092071533203125e+02,3.513143615722656250e+02
1.598260498046875000e+02,3.486206359863281250e+02
1.612197570800781250e+02,3.507164001464843750e+02
1.632772521972656250e+02,3.511295471191406250e+02
1.629924774169921875e+02,3.516790771484375000e+02
1.640503540039062500e+02,3.547991943359375000e+02
1.653701324462890625e+02,3.547395935058593750e+02
1.643710632324218750e+02,3.532638854980468750e+02
1.642193145751953125e+02,3.530455627441406250e+02
1.647487945556640625e+02,3.530324707031250000e+02
1.591104278564453125e+02,3.514093627929687500e+02
1.521695251464843750e+02,3.482584228515625000e+02
1.510945129394531250e+02,3.476109619140625000e+02
1.507451171875000000e+02,3.466709594726562500e+02
1.508145141601562500e+02,3.467044677734375000e+02
1.479370422363281250e+02,3.492483520507812500e+02
1.440512695312500000e+02,3.505242919921875000e+02
1.480314331054687500e+02,3.513417358398437500e+02
1.487025299072265625e+02,3.516676330566406250e+02
1.486505889892578125e+02,3.517209777832031250e+02
1.597807922363281250e+02,3.533379211425781250e+02
1.719171447753906250e+02,3.534164123535156250e+02
1.720504455566406250e+02,3.539396667480468750e+02
1.704698944091796875e+02,3.544744262695312500e+02
1.690879669189453125e+02,3.535165100097656250e+02
1.626479797363281250e+02,3.521817932128906250e+02
1.577859649658203125e+02,3.521166992187500000e+02
1.595130004882812500e+02,3.528443298339843750e+02
1.597564849853515625e+02,3.526950378417968750e+02
1.596034698486328125e+02,3.529388427734375000e+02
1.631702117919921875e+02,3.538748168945312500e+02
1.609433898925781250e+02,3.523772888183593750e+02
1.627046203613281250e+02,3.534883422851562500e+02
1.621348724365234375e+02,3.531391906738281250e+02
1.620927124023437500e+02,3.528968811035156250e+02
1.591328582763671875e+02,3.520475463867187500e+02
1.499582977294921875e+02,3.498201904296875000e+02
1.513088073730468750e+02,3.505025024414062500e+02
1.517456054687500000e+02,3.504268798828125000e+02
1.517998962402343750e+02,3.506895751953125000e+02
1.607141265869140625e+02,3.521595458984375000e+02
1.657498474121093750e+02,3.507535400390625000e+02
1.637150878906250000e+02,3.512215881347656250e+02
1.630606994628906250e+02,3.521049194335937500e+02
1.625649414062500000e+02,3.514870300292968750e+02
1.626253814697265625e+02,3.514025268554687500e+02
1.626982116699218750e+02,3.514929504394531250e+02
1.629959411621093750e+02,3.516598205566406250e+02
1.629162292480468750e+02,3.517805175781250000e+02
1.627766418457031250e+02,3.518313293457031250e+02
1.685767669677734375e+02,3.520592041015625000e+02
1.648474731445312500e+02,3.515873413085937500e+02
1.645848999023437500e+02,3.513656921386718750e+02
1.654973602294921875e+02,3.513775024414062500e+02
1.656030731201171875e+02,3.513386840820312500e+02
1.600067749023437500e+02,3.488885192871093750e+02
1.584458465576171875e+02,3.437598571777343750e+02
1.583223571777343750e+02,3.429890136718750000e+02
1.583951721191406250e+02,3.422647399902343750e+02
1.586735229492187500e+02,3.421389770507812500e+02
1.587818145751953125e+02,3.420431823730468750e+02
1.579054870605468750e+02,3.389417724609375000e+02
1.585746459960937500e+02,3.400050048828125000e+02
1.591309509277343750e+02,3.407230529785156250e+02
1.592020416259765625e+02,3.407789306640625000e+02
1.562002105712890625e+02,3.339158020019531250e+02
1.581677093505859375e+02,3.311328735351562500e+02
1.573258361816406250e+02,3.308330078125000000e+02
1.575563049316406250e+02,3.307957153320312500e+02
1.577998962402343750e+02,3.307309570312500000e+02
1.621119995117187500e+02,3.366100463867187500e+02
1.672607116699218750e+02,3.511324157714843750e+02
1.670274658203125000e+02,3.523240966796875000e+02
1.659905548095703125e+02,3.523442077636718750e+02
1.651871490478515625e+02,3.517391052246093750e+02
1.626154022216796875e+02,3.487285461425781250e+02
1.610893402099609375e+02,3.416203002929687500e+02
1.615796966552734375e+02,3.426200866699218750e+02
1.618400726318359375e+02,3.423408813476562500e+02
1.618896636962890625e+02,3.420613708496093750e+02
1.610618743896484375e+02,3.417763061523437500e+02
1.492144012451171875e+02,3.307245178222656250e+02
1.514555511474609375e+02,3.315589904785156250e+02
1.516152954101562500e+02,3.322699584960937500e+02
1.519441986083984375e+02,3.325126953125000000e+02
1.523701782226562500e+02,3.504262695312500000e+02
1.550746917724609375e+02,3.534848327636718750e+02
1.552981719970703125e+02,3.529261169433593750e+02
1.555982360839843750e+02,3.525964050292968750e+02
1.554942626953125000e+02,3.524421081542968750e+02
1.576019897460937500e+02,3.527259521484375000e+02
1.580535278320312500e+02,3.516281433105468750e+02
1.588001403808593750e+02,3.525332641601562500e+02
1.576378173828125000e+02,3.518769836425781250e+02
1.576815338134765625e+02,3.515851440429687500e+02
1.512972412109375000e+02,3.492922973632812500e+02
1.449765319824218750e+02,3.348250122070312500e+02
1.439471130371093750e+02,3.332047119140625000e+02
1.441676330566406250e+02,3.341024780273437500e+02
1.454380187988281250e+02,3.346398315429687500e+02
1.556873016357421875e+02,3.412847900390625000e+02
1.581558990478515625e+02,3.498701782226562500e+02
1.593838195800781250e+02,3.513684082031250000e+02
1.595628204345703125e+02,3.518753662109375000e+02
1.587154388427734375e+02,3.514680786132812500e+02
1.399208068847656250e+02,3.453487548828125000e+02
1.462136077880859375e+02,3.438094177246093750e+02
1.433730163574218750e+02,3.421554260253906250e+02
1.413547363281250000e+02,3.420730895996093750e+02
1.426536560058593750e+02,3.423410339355468750e+02
1.418676605224609375e+02,3.274380493164062500e+02
1.419577331542968750e+02,3.252895507812500000e+02
1.425208435058593750e+02,3.255281677246093750e+02
1.423309936523437500e+02,3.250260620117187500e+02
1.426451110839843750e+02,3.249407653808593750e+02
1.543369140625000000e+02,3.317619628906250000e+02
1.610666809082031250e+02,3.458948669433593750e+02
1.624309997558593750e+02,3.482636413574218750e+02
1.604172515869140625e+02,3.491918334960937500e+02
1.591631927490234375e+02,3.482502441406250000e+02
1.570029907226562500e+02,3.380755920410156250e+02
1.580404052734375000e+02,3.329013366699218750e+02
1.584076385498046875e+02,3.343077392578125000e+02
1.588425140380859375e+02,3.344666137695312500e+02
1.590066833496093750e+02,3.342965698242187500e+02
1.656487731933593750e+02,3.416331787109375000e+02
1.658681640625000000e+02,3.488832397460937500e+02
1.653251342773437500e+02,3.493511962890625000e+02
1.646457366943359375e+02,3.491957397460937500e+02
1.641702880859375000e+02,3.489723205566406250e+02
1.559871673583984375e+02,3.394073486328125000e+02
1.557099761962890625e+02,3.288857421875000000e+02
1.542261657714843750e+02,3.281297302246093750e+02
1.536424865722656250e+02,3.280389404296875000e+02
1.538078002929687500e+02,3.278579711914062500e+02
1.464866027832031250e+02,3.308343811035156250e+02
1.500135345458984375e+02,3.344346618652343750e+02
1.487572174072265625e+02,3.333370666503906250e+02
1.491313171386718750e+02,3.335563354492187500e+02
1.495302124023437500e+02,3.337870788574218750e+02
1.398568420410156250e+02,3.273180541992187500e+02
1.471016845703125000e+02,3.343949584960937500e+02
1.468977966308593750e+02,3.350707092285156250e+02
1.468314971923828125e+02,3.352054443359375000e+02
1.466264343261718750e+02,3.353041992187500000e+02
1.435661773681640625e+02,3.347919921875000000e+02
1.362070007324218750e+02,3.396004028320312500e+02
1.393064575195312500e+02,3.415287475585937500e+02
1.421160583496093750e+02,3.436210632324218750e+02
1.416723632812500000e+02,3.440509643554687500e+02
1.431661224365234375e+02,3.427972717285156250e+02
1.452891235351562500e+02,3.399127197265625000e+02
1.439491577148437500e+02,3.397884216308593750e+02
1.435314025878906250e+02,3.393029785156250000e+02
1.438446655273437500e+02,3.391025085449218750e+02
1.513477020263671875e+02,3.397039184570312500e+02
1.480500183105468750e+02,3.400086059570312500e+02
1.489616088867187500e+02,3.404841003417968750e+02
1.489273681640625000e+02,3.403799438476562500e+02
1.487971038818359375e+02,3.403030395507812500e+02
1.540749359130859375e+02,3.402857971191406250e+02
1.600007476806640625e+02,3.389239196777343750e+02
1.572179107666015625e+02,3.383145751953125000e+02
1.566665649414062500e+02,3.382799682617187500e+02
1.562657928466796875e+02,3.376871948242187500e+02
1.648948516845703125e+02,3.409006347656250000e+02
1.641354675292968750e+02,3.469064331054687500e+02
1.638783874511718750e+02,3.463620605468750000e+02
1.642875061035156250e+02,3.468539733886718750e+02
1.634981842041015625e+02,3.464913940429687500e+02
1.545146636962890625e+02,3.427551269531250000e+02
1.578972930908203125e+02,3.398789062500000000e+02
1.575907592773437500e+02,3.405433654785156250e+02
1.576090087890625000e+02,3.404245910644531250e+02
1.577814331054687500e+02,3.403610839843750000e+02
1.667308044433593750e+02,3.413643798828125000e+02
1.562448425292968750e+02,3.337246704101562500e+02
1.585014343261718750e+02,3.351899719238281250e+02
1.583067626953125000e+02,3.341917419433593750e+02
1.582462768554687500e+02,3.334959411621093750e+02
1.429530792236328125e+02,3.295086059570312500e+02
1.456446533203125000e+02,3.241281127929687500e+02
1.419192657470703125e+02,3.208308715820312500e+02
1.396828460693359375e+02,3.196848754882812500e+02
1.400369567871093750e+02,3.200693054199218750e+02
1.405793151855468750e+02,3.207648315429687500e+02
1.388305969238281250e+02,3.302316894531250000e+02
1.389895172119140625e+02,3.285679931640625000e+02
1.392246398925781250e+02,3.286083679199218750e+02
1.389781951904296875e+02,3.290989379882812500e+02
1.347312927246093750e+02,3.195775146484375000e+02
1.370585479736328125e+02,3.190975952148437500e+02
1.368696899414062500e+02,3.199192504882812500e+02
1.366005249023437500e+02,3.197585754394531250e+02
1.368120880126953125e+02,3.198219604492187500e+02
1.391056365966796875e+02,3.214155883789062500e+02
1.536316375732421875e+02,3.360030212402343750e+02
1.519838714599609375e+02,3.385366210937500000e+02
1.506830749511718750e+02,3.375674743652343750e+02
1.500286712646484375e+02,3.368931884765625000e+02
1.492196807861328125e+02,3.353952941894531250e+02
1.446703033447265625e+02,3.248977661132812500e+02
1.463540496826171875e+02,3.271459045410156250e+02
1.483398590087890625e+02,3.288815917968750000e+02
1.484691162109375000e+02,3.287993469238281250e+02
1.356419982910156250e+02,3.212462463378906250e+02
1.411223144531250000e+02,3.225962524414062500e+02
1.410421295166015625e+02,3.237185363769531250e+02
1.412981872558593750e+02,3.239610900878906250e+02
1.418051300048828125e+02,3.240892639160156250e+02
1.425081481933593750e+02,3.232286987304687500e+02
1.470344848632812500e+02,3.166348571777343750e+02
1.445505828857421875e+02,3.169806213378906250e+02
1.436889495849609375e+02,3.165943603515625000e+02
1.437730102539062500e+02,3.163858642578125000e+02
1.342453155517578125e+02,3.171387939453125000e+02
1.396956481933593750e+02,3.276176452636718750e+02
1.389967346191406250e+02,3.287504882812500000e+02
1.397903137207031250e+02,3.294648132324218750e+02
1.396543121337890625e+02,3.293350830078125000e+02
1.493490600585937500e+02,3.315128173828125000e+02
1.530508422851562500e+02,3.376812133789062500e+02
1.525435791015625000e+02,3.382685241699218750e+02
1.529322814941406250e+02,3.383080749511718750e+02
1.527947082519531250e+02,3.380293884277343750e+02
1.631006469726562500e+02,3.378785095214843750e+02
1.573475036621093750e+02,3.388822021484375000e+02
1.582167358398437500e+02,3.385939941406250000e+02
1.581359863281250000e+02,3.381377868652343750e+02
1.575317687988281250e+02,3.378582153320312500e+02
1.602985534667968750e+02,3.395928344726562500e+02
1.683457946777343750e+02,3.474668273925781250e+02
1.650197448730468750e+02,3.466280212402343750e+02
1.647917785644531250e+02,3.474971923828125000e+02
1.647342529296875000e+02,3.475532836914062500e+02
1.571673736572265625e+02,3.473649291992187500e+02
1.537841644287109375e+02,3.482123718261718750e+02
1.552002105712890625e+02,3.492243652343750000e+02
1.558953094482421875e+02,3.501776428222656250e+02
1.563492736816406250e+02,3.505520629882812500e+02
1.485938110351562500e+02,3.502304992675781250e+02
1.505223236083984375e+02,3.507447509765625000e+02
1.499581604003906250e+02,3.503945312500000000e+02
1.500761718750000000e+02,3.506398010253906250e+02
1.504728698730468750e+02,3.508575439453125000e+02
1.471712341308593750e+02,3.453547973632812500e+02
1.440014801025390625e+02,3.294888916015625000e+02
1.436926269531250000e+02,3.291756286621093750e+02
1.435257110595703125e+02,3.285688476562500000e+02
1.439898681640625000e+02,3.283005981445312500e+02
1.431537475585937500e+02,3.242901916503906250e+02
1.399367370605468750e+02,3.160573120117187500e+02
1.395368347167968750e+02,3.158865966796875000e+02
1.390455169677734375e+02,3.156075134277343750e+02
1.393970642089843750e+02,3.155284118652343750e+02
1.422709197998046875e+02,3.148179321289062500e+02
1.441055145263671875e+02,3.123305358886718750e+02
1.434488525390625000e+02,3.138302612304687500e+02
1.431673889160156250e+02,3.143661499023437500e+02
1.432607421875000000e+02,3.145870056152343750e+02
1.461922607421875000e+02,3.140715942382812500e+02
1.442952880859375000e+02,3.131257934570312500e+02
1.440397644042968750e+02,3.127942810058593750e+02
1.437003479003906250e+02,3.125036621093750000e+02
1.436651611328125000e+02,3.123869934082031250e+02
1.418717956542968750e+02,3.134278869628906250e+02
1.402549285888671875e+02,3.222401733398437500e+02
1.410850677490234375e+02,3.217230834960937500e+02
1.419231567382812500e+02,3.221922912597656250e+02
1.417348937988281250e+02,3.223076171875000000e+02
1.414208679199218750e+02,3.193605957031250000e+02
1.394125366210937500e+02,3.096888122558593750e+02
1.397385253906250000e+02,3.105575561523437500e+02
1.398693237304687500e+02,3.108024291992187500e+02
1.401219024658203125e+02,3.110707397460937500e+02
1.480984344482421875e+02,3.243428955078125000e+02
1.449312133789062500e+02,3.301650695800781250e+02
1.470096740722656250e+02,3.304219055175781250e+02
1.471341400146484375e+02,3.302944030761718750e+02
1.469300842285156250e+02,3.301976318359375000e+02
1.504418029785156250e+02,3.317633972167968750e+02
1.601619262695312500e+02,3.333377990722656250e+02
1.569796447753906250e+02,3.334642333984375000e+02
1.554752349853515625e+02,3.328964843750000000e+02
1.553092193603515625e+02,3.325013427734375000e+02
1.553779602050781250e+02,3.327510681152343750e+02
1.546687774658203125e+02,3.326942749023437500e+02
1.548827972412109375e+02,3.327207641601562500e+02
1.548031311035156250e+02,3.327070312500000000e+02
1.548557891845703125e+02,3.327345581054687500e+02
1.597216033935546875e+02,3.431924133300781250e+02
1.608706359863281250e+02,3.511247558593750000e+02
1.620386047363281250e+02,3.524769592285156250e+02
1.627268524169921875e+02,3.529667968750000000e+02
1.619701385498046875e+02,3.525410461425781250e+02
1.757683715820312500e+02,3.524546203613281250e+02
1.686902313232421875e+02,3.527555236816406250e+02
1.689029541015625000e+02,3.528464660644531250e+02
1.687311248779296875e+02,3.518581542968750000e+02
1.682808837890625000e+02,3.513385620117187500e+02
1.610637359619140625e+02,3.449545288085937500e+02
1.621672668457031250e+02,3.393012084960937500e+02
1.618715362548828125e+02,3.398872680664062500e+02
1.621061096191406250e+02,3.401710205078125000e+02
1.624067993164062500e+02,3.402905883789062500e+02
1.642302246093750000e+02,3.414857788085937500e+02
1.648476104736328125e+02,3.405892639160156250e+02
1.636365814208984375e+02,3.400108642578125000e+02
1.623210754394531250e+02,3.390275878906250000e+02
1.624181671142578125e+02,3.386667480468750000e+02
1.523264465332031250e+02,3.393745117187500000e+02
1.542095336914062500e+02,3.429234008789062500e+02
1.537121429443359375e+02,3.443895874023437500e+02
1.546964416503906250e+02,3.461762390136718750e+02
1.559078063964843750e+02,3.468607177734375000e+02
1.638272247314453125e+02,3.508152770996093750e+02
1.770432281494140625e+02,3.532607116699218750e+02
1.772214355468750000e+02,3.539481506347656250e+02
1.751767272949218750e+02,3.554230651855468750e+02
1.739640655517578125e+02,3.548215332031250000e+02
1.722583923339843750e+02,3.537489624023437500e+02
1.607990570068359375e+02,3.520497131347656250e+02
1.657148437500000000e+02,3.535058593750000000e+02
